Date/Time Created	VADS Content Version	VADS Application Version	Download Activity	Number of Items Selected
11/02/2016 01:33:57	3.0.0	3.1.1	Value Set Concept Detail Result Selection	519 of 519

Concept Code	Concept Name	Preferred Concept Name	Preferred Alternate Code	Code System OID	Code System Name	Code System Code	Code System Version	HL7 Table 0396 Code	Value Set Code	Value Set Version
442899002	Ibuprofen 100mg/mL injection solution 8mL vial (product)	Ibuprofen 100mg/mL injection solution 8mL vial	C-603CB	2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20160901	SCT	PHVS_DrugDiseaseInteraction_Dengue	1
421213002	Ibuprofen 10mg/mL injection solution 2mL vial (product)	Ibuprofen 10mg/mL injection solution 2mL vial	C-603CA	2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20160901	SCT	PHVS_DrugDiseaseInteraction_Dengue	1
370195008	Ibuprofen 200mg capsule (product)	Ibuprofen 200mg capsule	C-5002B	2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20160901	SCT	PHVS_DrugDiseaseInteraction_Dengue	1
329711003	Ibuprofen 200mg m/r capsule (product)	Ibuprofen 200mg m/r capsule	C-5029C	2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20160901	SCT	PHVS_DrugDiseaseInteraction_Dengue	1
329652003	Ibuprofen 200mg tablet (product)	Ibuprofen 200mg tablet	C-50294	2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20160901	SCT	PHVS_DrugDiseaseInteraction_Dengue	1
420858007	Ibuprofen 200mg/pseudoephedrine 30mg capsule (product)	Ibuprofen 200mg/pseudoephedrine 30mg capsule	C-501CA	2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20160901	SCT	PHVS_DrugDiseaseInteraction_Dengue	1
408075007	Ibuprofen 300mg / pseudoephedrine 45mg capsule (product)	Ibuprofen 300mg / pseudoephedrine 45mg capsule	C-500C6	2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20160901	SCT	PHVS_DrugDiseaseInteraction_Dengue	1
329712005	Ibuprofen 300mg m/r capsule (product)	Ibuprofen 300mg m/r capsule	C-5029D	2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20160901	SCT	PHVS_DrugDiseaseInteraction_Dengue	1
329653008	Ibuprofen 400mg tablet (product)	Ibuprofen 400mg tablet	C-50295	2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20160901	SCT	PHVS_DrugDiseaseInteraction_Dengue	1
414444009	Ibuprofen 400mg/oxycodone 5mg tablet (product)	Ibuprofen 400mg/oxycodone 5mg tablet	C-603C8	2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20160901	SCT	PHVS_DrugDiseaseInteraction_Dengue	1
370197000	Ibuprofen 40mg/mL oral drops (product)	Ibuprofen 40mg/mL oral drops	C-5002D	2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20160901	SCT	PHVS_DrugDiseaseInteraction_Dengue	1
400729005	Ibuprofen 5% / Levomenthol 3% gel (product)	Ibuprofen 5% / Levomenthol 3% gel	C-5007E	2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20160901	SCT	PHVS_DrugDiseaseInteraction_Dengue	1
330232009	Ibuprofen 5% cream (product)	Ibuprofen 5% cream	C-502F7	2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20160901	SCT	PHVS_DrugDiseaseInteraction_Dengue	1
330264002	Ibuprofen 5% foam (product)	Ibuprofen 5% foam	C-502F9	2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20160901	SCT	PHVS_DrugDiseaseInteraction_Dengue	1
330202001	Ibuprofen 5% gel (product)	Ibuprofen 5% gel	C-502F3	2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20160901	SCT	PHVS_DrugDiseaseInteraction_Dengue	1
330239000	Ibuprofen 5% spray (product)	Ibuprofen 5% spray	C-C052D	2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20160901	SCT	PHVS_DrugDiseaseInteraction_Dengue	1
370193001	Ibuprofen 50mg chewable tablet (product)	Ibuprofen 50mg chewable tablet	C-50029	2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20160901	SCT	PHVS_DrugDiseaseInteraction_Dengue	1
438856002	Ibuprofen 50mg/1.25mL oral suspension (product)	Ibuprofen 50mg/1.25mL oral suspension	C-50300	2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20160901	SCT	PHVS_DrugDiseaseInteraction_Dengue	1
329654002	Ibuprofen 600mg tablet (product)	Ibuprofen 600mg tablet	C-50296	2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20160901	SCT	PHVS_DrugDiseaseInteraction_Dengue	1
329677002	Ibuprofen 600mg/sachet effervescent granules (product)	Ibuprofen 600mg/sachet effervescent granules	C-50298	2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20160901	SCT	PHVS_DrugDiseaseInteraction_Dengue	1
329662005	Ibuprofen 800mg m/r tablet (product)	Ibuprofen 800mg m/r tablet	C-50297	2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20160901	SCT	PHVS_DrugDiseaseInteraction_Dengue	1
329708004	Ibuprofen 800mg tablet (product)	Ibuprofen 800mg tablet	C-5029A	2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20160901	SCT	PHVS_DrugDiseaseInteraction_Dengue	1
329675005	Ibuprofen+codeine phosphate 200mg/12.5mg tablet (product)	Ibuprofen+codeine phosphate 200mg/12.5mg tablet	P3-782B1	2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20160901	SCT	PHVS_DrugDiseaseInteraction_Dengue	1
329683004	Ibuprofen+codeine phosphate 200mg/12.8mg tablet (product)	Ibuprofen+codeine phosphate 200mg/12.8mg tablet	P3-782B2	2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20160901	SCT	PHVS_DrugDiseaseInteraction_Dengue	1
329713000	Ibuprofen+codeine phosphate 300mg/20mg m/r tablet (product)	Ibuprofen+codeine phosphate 300mg/20mg m/r tablet	P3-782B3	2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20160901	SCT	PHVS_DrugDiseaseInteraction_Dengue	1
423524007	Ibuprofen+levomenthol (product)	Ibuprofen+levomenthol	C-501E0	2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20160901	SCT	PHVS_DrugDiseaseInteraction_Dengue	1
400268004	Ibuprofen+menthol (product)	Ibuprofen+menthol	C-6B70A	2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20160901	SCT	PHVS_DrugDiseaseInteraction_Dengue	1
409119003	Ibuprofen+pseudoephedrine 100mg/15mg oral 5mL suspension (product)	Ibuprofen+pseudoephedrine 100mg/15mg oral 5mL suspension	C-500CF	2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20160901	SCT	PHVS_DrugDiseaseInteraction_Dengue	1
407904005	Ibuprofen+pseudoephedrine 200mg/30mg tablet (product)	Ibuprofen+pseudoephedrine 200mg/30mg tablet	C-500BD	2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20160901	SCT	PHVS_DrugDiseaseInteraction_Dengue	1
60149003	Indomethacin (product)	Indomethacin (product)	C-603D0	2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20160901	SCT	PHVS_DrugDiseaseInteraction_Dengue	1
329716008	Indomethacin 100mg suppository (product)	Indomethacin 100mg suppository (product)	C-502A0	2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20160901	SCT	PHVS_DrugDiseaseInteraction_Dengue	1
329754008	Indomethacin 1mg injection (pdr for recon) (product)	Indomethacin 1mg injection (pdr for recon) (product)	C-502A4	2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20160901	SCT	PHVS_DrugDiseaseInteraction_Dengue	1
329714006	Indomethacin 25mg capsule (product)	Indomethacin 25mg capsule (product)	C-5029E	2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20160901	SCT	PHVS_DrugDiseaseInteraction_Dengue	1
329757001	Indomethacin 25mg m/r capsule (product)	Indomethacin 25mg m/r capsule (product)	C-502A7	2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20160901	SCT	PHVS_DrugDiseaseInteraction_Dengue	1
329727005	Indomethacin 25mg m/r tablet (product)	Indomethacin 25mg m/r tablet (product)	C-502A3	2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20160901	SCT	PHVS_DrugDiseaseInteraction_Dengue	1
376878007	Indomethacin 25mg/5mL suspension (product)	Indomethacin 25mg/5mL suspension	C-603D4	2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20160901	SCT	PHVS_DrugDiseaseInteraction_Dengue	1
329715007	Indomethacin 50mg capsule (product)	Indomethacin 50mg capsule (product)	C-5029F	2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20160901	SCT	PHVS_DrugDiseaseInteraction_Dengue	1
329726001	Indomethacin 50mg m/r tablet (product)	Indomethacin 50mg m/r tablet (product)	C-502A2	2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20160901	SCT	PHVS_DrugDiseaseInteraction_Dengue	1
370198005	Indomethacin 50mg suppository (product)	Indomethacin 50mg suppository	C-603D2	2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20160901	SCT	PHVS_DrugDiseaseInteraction_Dengue	1
375433008	Indomethacin 75mg capsule (product)	Indomethacin 75mg capsule	C-603D5	2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20160901	SCT	PHVS_DrugDiseaseInteraction_Dengue	1
329756005	Indomethacin 75mg m/r capsule (product)	Indomethacin 75mg m/r capsule (product)	C-502A6	2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20160901	SCT	PHVS_DrugDiseaseInteraction_Dengue	1
329723009	Indomethacin 75mg m/r tablet (product)	Indomethacin 75mg m/r tablet (product)	C-502A1	2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20160901	SCT	PHVS_DrugDiseaseInteraction_Dengue	1
319357003	Isosorbide mononitrate+aspirin (product)	Isosorbide mononitrate+aspirin	C-81602	2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20160901	SCT	PHVS_DrugDiseaseInteraction_Dengue	1
319360005	Isosorbide mononitrate+aspirin 60mg/150mg m/r tablet (product)	Isosorbide mononitrate+aspirin 60mg/150mg m/r tablet	C-81605	2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20160901	SCT	PHVS_DrugDiseaseInteraction_Dengue	1
319361009	Isosorbide mononitrate+aspirin 60mg/75mg m/r tablet (product)	Isosorbide mononitrate+aspirin 60mg/75mg m/r tablet	C-81606	2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20160901	SCT	PHVS_DrugDiseaseInteraction_Dengue	1
10099000	Ketoprofen (product)	Ketoprofen	C-603E0	2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20160901	SCT	PHVS_DrugDiseaseInteraction_Dengue	1
329787007	Ketoprofen 100mg m/r capsule (product)	Ketoprofen 100mg m/r capsule	C-502AF	2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20160901	SCT	PHVS_DrugDiseaseInteraction_Dengue	1
329760008	Ketoprofen 100mg suppository (product)	Ketoprofen 100mg suppository	C-502AA	2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20160901	SCT	PHVS_DrugDiseaseInteraction_Dengue	1
370199002	Ketoprofen 12.5mg tablet (product)	Ketoprofen 12.5mg tablet	C-603E1	2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20160901	SCT	PHVS_DrugDiseaseInteraction_Dengue	1
329785004	Ketoprofen 150mg m/r capsule (product)	Ketoprofen 150mg m/r capsule	C-502AD	2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20160901	SCT	PHVS_DrugDiseaseInteraction_Dengue	1
330203006	Ketoprofen 2.5% gel (product)	Ketoprofen 2.5% gel	C-502F4	2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20160901	SCT	PHVS_DrugDiseaseInteraction_Dengue	1
329788002	Ketoprofen 200mg m/r capsule (product)	Ketoprofen 200mg m/r capsule	C-502B0	2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20160901	SCT	PHVS_DrugDiseaseInteraction_Dengue	1
373974003	Ketoprofen 25mg capsule (product)	Ketoprofen 25mg capsule	C-603E4	2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20160901	SCT	PHVS_DrugDiseaseInteraction_Dengue	1
329758006	Ketoprofen 50mg capsule (product)	Ketoprofen 50mg capsule	C-502A8	2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20160901	SCT	PHVS_DrugDiseaseInteraction_Dengue	1
329786003	Ketoprofen 50mg/mL injection solution 2mL ampule (product)	Ketoprofen 50mg/mL injection solution 2mL ampule	C-502AE	2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20160901	SCT	PHVS_DrugDiseaseInteraction_Dengue	1
373975002	Ketoprofen 75mg capsule (product)	Ketoprofen 75mg capsule	C-603E5	2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20160901	SCT	PHVS_DrugDiseaseInteraction_Dengue	1
108512006	Ketorolac (product)	Ketorolac	C-60394	2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20160901	SCT	PHVS_DrugDiseaseInteraction_Dengue	1
330536008	Ketorolac trometamol 0.5% ophthalmic solution (product)	Ketorolac trometamol 0.5% ophthalmic solution	C-50390	2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20160901	SCT	PHVS_DrugDiseaseInteraction_Dengue	1
417711007	Ketorolac trometamol 0.5% preservative free ophthalmic solution (product)	Ketorolac trometamol 0.5% preservative free ophthalmic solution	C-500E0	2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20160901	SCT	PHVS_DrugDiseaseInteraction_Dengue	1
333983000	Ketorolac trometamol 10mg/mL injection solution 1mL ampule (product)	Ketorolac trometamol 10mg/mL injection solution 1mL ampule	C-5042D	2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20160901	SCT	PHVS_DrugDiseaseInteraction_Dengue	1
446533009	Ketorolac trometamol 15.75mg nasal spray (product)	Ketorolac trometamol 15.75mg nasal spray	C-603B9	2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20160901	SCT	PHVS_DrugDiseaseInteraction_Dengue	1
370200004	Ketorolac trometamol 15mg/mL injection solution 1mL ampule (product)	Ketorolac trometamol 15mg/mL injection solution 1mL ampule	C-5008A	2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20160901	SCT	PHVS_DrugDiseaseInteraction_Dengue	1
333979000	Ketorolac trometamol 30mg/1mL injection (product)	Ketorolac trometamol 30mg/1mL injection	C-5042B	2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20160901	SCT	PHVS_DrugDiseaseInteraction_Dengue	1
409155006	Ketorolac tromethamine 0.4% ophthalmic solution (product)	Ketorolac tromethamine 0.4% ophthalmic solution	C-50117	2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20160901	SCT	PHVS_DrugDiseaseInteraction_Dengue	1
443106009	Ketorolac tromethamine 0.45% ophthalmic solution (product)	Ketorolac tromethamine 0.45% ophthalmic solution	C-603B8	2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20160901	SCT	PHVS_DrugDiseaseInteraction_Dengue	1
333981003	Ketorolac tromethamine 10mg tablet (product)	Ketorolac tromethamine 10mg tablet (product)	C-5042C	2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20160901	SCT	PHVS_DrugDiseaseInteraction_Dengue	1
376046003	Ketorolac tromethamine 15mg/mL injection solution ampule (product)	Ketorolac tromethamine 15mg/mL injection solution ampule	C-603A4	2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20160901	SCT	PHVS_DrugDiseaseInteraction_Dengue	1
400278001	Ketorolac tromethamine 30mg/mL injection solution 10mL vial (product)	Ketorolac tromethamine 30mg/mL injection solution 10mL vial	C-500B0	2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20160901	SCT	PHVS_DrugDiseaseInteraction_Dengue	1
400709009	Ketorolac tromethamine 30mg/mL injection solution 20mL vial (product)	Ketorolac tromethamine 30mg/mL injection solution 20mL vial	C-500AF	2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20160901	SCT	PHVS_DrugDiseaseInteraction_Dengue	1
400731001	Ketorolac tromethamine 30mg/mL injection solution 2mL vial (product)	Ketorolac tromethamine 30mg/mL injection solution 2mL vial	C-500B7	2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20160901	SCT	PHVS_DrugDiseaseInteraction_Dengue	1
400249002	Ketorolac tromethamine 30mg/mL injection solution 50mL vial (product)	Ketorolac tromethamine 30mg/mL injection solution 50mL vial	C-500B1	2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20160901	SCT	PHVS_DrugDiseaseInteraction_Dengue	1
409145007	Lansoprazole + naproxen (product)	Lansoprazole + naproxen	C-60418	2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20160901	SCT	PHVS_DrugDiseaseInteraction_Dengue	1
423338004	Lansoprazole 15mg m/r capsule/naproxen 250mg tablet (product)	Lansoprazole 15mg m/r capsule/naproxen 250mg tablet	C-60421	2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20160901	SCT	PHVS_DrugDiseaseInteraction_Dengue	1
409146008	Lansoprazole 15mg m/r capsule/naproxen 375mg tablet (product)	Lansoprazole 15mg m/r capsule/naproxen 375mg tablet	C-60419	2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20160901	SCT	PHVS_DrugDiseaseInteraction_Dengue	1
409147004	Lansoprazole 15mg m/r capsule/naproxen 500mg tablet (product)	Lansoprazole 15mg m/r capsule/naproxen 500mg tablet	C-6041A	2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20160901	SCT	PHVS_DrugDiseaseInteraction_Dengue	1
391655005	Lornoxicam (product)	Lornoxicam	C-60325	2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20160901	SCT	PHVS_DrugDiseaseInteraction_Dengue	1
408601001	Lornoxicam 4mg tablet (product)	Lornoxicam 4mg tablet	C-6033E	2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20160901	SCT	PHVS_DrugDiseaseInteraction_Dengue	1
408603003	Lornoxicam 8.6mg injection powder for reconstitution (product)	Lornoxicam 8.6mg injection powder for reconstitution	C-60340	2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20160901	SCT	PHVS_DrugDiseaseInteraction_Dengue	1
408602008	Lornoxicam 8mg tablet (product)	Lornoxicam 8mg tablet	C-6033F	2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20160901	SCT	PHVS_DrugDiseaseInteraction_Dengue	1
422506000	Lumiracoxib (product)	Lumiracoxib	C-6036A	2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20160901	SCT	PHVS_DrugDiseaseInteraction_Dengue	1
370181005	Magnesium salicylate 467mg caplet (product)	Magnesium salicylate 467mg caplet	C-60029	2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20160901	SCT	PHVS_DrugDiseaseInteraction_Dengue	1
370182003	Magnesium salicylate 500mg caplet (product)	Magnesium salicylate 500mg caplet	C-6002E	2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20160901	SCT	PHVS_DrugDiseaseInteraction_Dengue	1
370183008	Magnesium salicylate 545mg tablet (product)	Magnesium salicylate 545mg tablet	C-60034	2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20160901	SCT	PHVS_DrugDiseaseInteraction_Dengue	1
389060007	Magnesium salicylate 580mg caplet (product)	Magnesium salicylate 580mg caplet	C-600D2	2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20160901	SCT	PHVS_DrugDiseaseInteraction_Dengue	1
377062003	Magnesium salicylate 600mg tablet (product)	Magnesium salicylate 600mg tablet	C-6007E	2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20160901	SCT	PHVS_DrugDiseaseInteraction_Dengue	1
370180006	Magnesium salicylate product (product)	Magnesium salicylate product	C-60028	2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20160901	SCT	PHVS_DrugDiseaseInteraction_Dengue	1
363612009	Meclofenamate sodium 100mg capsule (product)	Meclofenamate sodium 100mg capsule	C-503AE	2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20160901	SCT	PHVS_DrugDiseaseInteraction_Dengue	1
363611002	Meclofenamate sodium 50mg capsule (product)	Meclofenamate sodium 50mg capsule	C-503AD	2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20160901	SCT	PHVS_DrugDiseaseInteraction_Dengue	1
363610001	Meclofenamate sodium product (product)	Meclofenamate sodium product	C-503AC	2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20160901	SCT	PHVS_DrugDiseaseInteraction_Dengue	1
34364009	Mefenamic acid (product)	Mefenamic acid	C-60400	2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20160901	SCT	PHVS_DrugDiseaseInteraction_Dengue	1
329790001	Mefenamic acid 250mg capsule (product)	Mefenamic acid 250mg capsule	C-502B1	2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20160901	SCT	PHVS_DrugDiseaseInteraction_Dengue	1
329803004	Mefenamic acid 500mg tablet (product)	Mefenamic acid 500mg tablet	C-502B2	2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20160901	SCT	PHVS_DrugDiseaseInteraction_Dengue	1
329804005	Mefenamic acid 50mg/5mL pediatric suspension (product)	Mefenamic acid 50mg/5mL pediatric suspension	C-502B3	2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20160901	SCT	PHVS_DrugDiseaseInteraction_Dengue	1
125694008	Meloxicam (product)	Meloxicam	C-60431	2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20160901	SCT	PHVS_DrugDiseaseInteraction_Dengue	1
329926007	Meloxicam 15mg suppository (product)	Meloxicam 15mg suppository	C-502DE	2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20160901	SCT	PHVS_DrugDiseaseInteraction_Dengue	1
329928008	Meloxicam 15mg tablet (product)	Meloxicam 15mg tablet	C-502E0	2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20160901	SCT	PHVS_DrugDiseaseInteraction_Dengue	1
329933007	Meloxicam 7.5mg suppository (product)	Meloxicam 7.5mg suppository	C-502E1	2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20160901	SCT	PHVS_DrugDiseaseInteraction_Dengue	1
329927003	Meloxicam 7.5mg tablet (product)	Meloxicam 7.5mg tablet	C-502DF	2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20160901	SCT	PHVS_DrugDiseaseInteraction_Dengue	1
412651007	Meloxicam 7.5mg/5mL oral suspension (product)	Meloxicam 7.5mg/5mL oral suspension	C-60432	2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20160901	SCT	PHVS_DrugDiseaseInteraction_Dengue	1
86977007	Mesalamine (product)	Mesalamine (product)	C-84030	2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20160901	SCT	PHVS_DrugDiseaseInteraction_Dengue	1
387764002	Mesalamine 250mg m/r capsule (product)	Mesalamine 250mg m/r capsule	C-600D0	2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20160901	SCT	PHVS_DrugDiseaseInteraction_Dengue	1
442014009	Mesalamine 375mg m/r capsule (product)	Mesalamine 375mg m/r capsule	C-6019F	2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20160901	SCT	PHVS_DrugDiseaseInteraction_Dengue	1
372088005	Mesalamine 400mg m/r tablet (product)	Mesalamine 400mg m/r tablet	C-84033	2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20160901	SCT	PHVS_DrugDiseaseInteraction_Dengue	1
370184002	Mesalamine 4g/60mL rectal suspension (product)	Mesalamine 4g/60mL rectal suspension	C-60091	2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20160901	SCT	PHVS_DrugDiseaseInteraction_Dengue	1
426061004	Mesalazine 1.2g delayed release tablet (product)	Mesalamine 1.2g delayed release tablet	C-6017E	2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20160901	SCT	PHVS_DrugDiseaseInteraction_Dengue	1
317408008	Mesalazine 1g suppository (product)	Mesalazine 1g suppository (product)	C-60071	2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20160901	SCT	PHVS_DrugDiseaseInteraction_Dengue	1
317396001	Mesalazine 1g/100mL retention enema (product)	Mesalazine 1g/100mL retention enema (product)	C-60065	2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20160901	SCT	PHVS_DrugDiseaseInteraction_Dengue	1
317410005	Mesalazine 1g/dose rectal foam (product)	Mesalazine 1g/dose rectal foam (product)	C-60073	2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20160901	SCT	PHVS_DrugDiseaseInteraction_Dengue	1
317416004	Mesalazine 1g/sachet m/r granules (product)	Mesalazine 1g/sachet m/r granules (product)	C-60079	2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20160901	SCT	PHVS_DrugDiseaseInteraction_Dengue	1
317404005	Mesalazine 250mg e/c tablet (product)	Mesalazine 250mg e/c tablet (product)	C-6006D	2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20160901	SCT	PHVS_DrugDiseaseInteraction_Dengue	1
317401002	Mesalazine 250mg suppository (product)	Mesalazine 250mg suppository (product)	C-6006A	2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20160901	SCT	PHVS_DrugDiseaseInteraction_Dengue	1
317411009	Mesalazine 2g/59mL enema (product)	Mesalazine 2g/59mL enema (product)	C-60074	2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20160901	SCT	PHVS_DrugDiseaseInteraction_Dengue	1
317417008	Mesalazine 400mg e/c tablet (product)	Mesalazine 400mg e/c tablet (product)	C-6007A	2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20160901	SCT	PHVS_DrugDiseaseInteraction_Dengue	1
317406007	Mesalazine 500mg m/r tablet (product)	Mesalazine 500mg m/r tablet (product)	C-6006F	2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20160901	SCT	PHVS_DrugDiseaseInteraction_Dengue	1
317402009	Mesalazine 500mg suppository (product)	Mesalazine 500mg suppository (product)	C-6006B	2.16.840.1.113883.6.96	SNOMED-CT	PH_SNOMED-CT	20160901	SCT	PHVS_DrugDiseaseInteraction_Dengue	1
